Kanal,Datum,Bestellungen,Umsatz,RE1_abs,RE1_rel,AvgWarenkorbwert,AnzahlArtikelproWarenkorb
partsrunner-shop,2018-02-05,60,6452.95,1077.72,0.167012,107.549167,2.8500
partsrunner-shop,2018-02-06,102,6460.48,1137.56,0.176080,63.338039,2.9608
partsrunner-shop,2018-02-07,66,5365.10,1060.02,0.197577,81.289394,2.9242
partsrunner-shop,2018-02-08,97,6428.57,1219.86,0.189756,66.273918,2.4845
partsrunner-shop,2018-02-09,38,3339.82,662.18,0.198268,87.890000,3.1842
partsrunner-shop,2018-02-10,39,2463.90,403.64,0.163822,63.176923,3.2564
partsrunner-shop,2018-02-11,34,2851.23,529.63,0.185755,83.859706,3.2647
partsrunner-shop,2018-02-12,55,4265.52,803.73,0.188425,77.554909,2.9636
partsrunner-shop,2018-02-13,58,5413.82,1046.36,0.193276,93.341724,3.7069
partsrunner-shop,2018-02-14,48,3124.02,598.10,0.191452,65.083750,2.5833
partsrunner-shop,2018-02-15,35,2197.91,380.46,0.173101,62.797429,3.0286
partsrunner-shop,2018-02-16,33,2795.10,551.01,0.197134,84.700000,2.6364
partsrunner-shop,2018-02-17,33,2217.60,363.99,0.164137,67.200000,3.1515
partsrunner-shop,2018-02-18,28,1907.63,335.28,0.175757,68.129643,3.1429
partsrunner-shop,2018-02-19,65,5877.07,1216.66,0.207018,90.416462,2.8769
partsrunner-shop,2018-02-20,57,4528.58,857.21,0.189289,79.448772,2.9825
partsrunner-shop,2018-02-21,42,3277.68,629.01,0.191907,78.040000,2.7619
partsrunner-shop,2018-02-22,47,4552.45,874.97,0.192198,96.860638,3.0851
partsrunner-shop,2018-02-23,38,2407.57,478.84,0.198889,63.357105,2.3158
partsrunner-shop,2018-02-24,22,1332.84,218.40,0.163861,60.583636,2.5000
partsrunner-shop,2018-02-25,44,4081.69,756.52,0.185345,92.765682,4.1818
partsrunner-shop,2018-02-26,59,6124.92,1213.37,0.198104,103.812203,3.5254
partsrunner-shop,2018-02-27,44,3227.89,438.68,0.135903,73.361136,2.9773
partsrunner-shop,2018-02-28,44,4265.38,768.77,0.180235,96.940455,4.0455
partsrunner-shop,2018-03-01,53,4010.77,682.35,0.170129,75.674906,3.2642
partsrunner-shop,2018-03-02,27,2193.87,341.30,0.155570,81.254444,2.8889
partsrunner-shop,2018-03-03,29,1649.80,304.89,0.184804,56.889655,2.6897
partsrunner-shop,2018-03-04,3,203.80,38.28,0.187831,67.933333,3.3333
partsrunner-shop,2018-03-05,47,3298.49,644.37,0.195353,70.180638,2.7872
partsrunner-shop,2018-03-06,48,4468.93,870.72,0.194839,93.102708,3.2292
partsrunner-shop,2018-03-07,54,4788.86,925.36,0.193232,88.682593,3.0926
partsrunner-shop,2018-03-08,34,3279.18,618.55,0.188629,96.446471,3.0588
partsrunner-shop,2018-03-09,31,3066.81,-67.56,-0.022029,98.929355,3.2258
partsrunner-shop,2018-03-10,29,1920.46,358.40,0.186622,66.222759,3.1724
partsrunner-shop,2018-03-11,43,3744.09,692.74,0.185022,87.071860,3.8837
partsrunner-shop,2018-03-12,82,8137.88,1336.20,0.164195,99.242439,3.0122
partsrunner-shop,2018-03-13,56,5396.89,1019.09,0.188829,96.373036,3.4286
partsrunner-shop,2018-03-14,51,3744.28,648.57,0.173216,73.417255,3.1765
partsrunner-shop,2018-03-15,40,3130.40,605.07,0.193288,78.260000,3.2750
partsrunner-shop,2018-03-16,38,3290.77,610.63,0.185558,86.599211,3.0526
partsrunner-shop,2018-03-17,27,1796.53,337.84,0.188051,66.538148,3.0370
partsrunner-shop,2018-03-18,32,2318.49,393.41,0.169684,72.452813,2.7500
partsrunner-shop,2018-03-19,65,5425.80,965.27,0.177904,83.473846,3.5692
partsrunner-shop,2018-03-20,58,6686.71,1270.38,0.189986,115.288103,3.5517
partsrunner-shop,2018-03-21,43,4914.57,1036.84,0.210973,114.292326,3.4651
partsrunner-shop,2018-03-22,47,3610.33,559.44,0.154955,76.815532,2.8511
partsrunner-shop,2018-03-23,30,3688.80,700.32,0.189850,122.960000,2.8667
partsrunner-shop,2018-03-24,26,1602.94,229.30,0.143050,61.651538,2.6154
partsrunner-shop,2018-03-25,39,3295.82,579.19,0.175735,84.508205,4.1282
partsrunner-shop,2018-03-26,57,4130.64,657.80,0.159249,72.467368,3.2982
partsrunner-shop,2018-03-27,49,3338.28,570.46,0.170884,68.128163,3.3469
partsrunner-shop,2018-03-28,41,3341.76,640.94,0.191797,81.506341,3.3902
partsrunner-shop,2018-03-29,38,4079.87,284.12,0.069639,107.365000,2.3947
partsrunner-shop,2018-03-30,23,1910.15,375.14,0.196393,83.050000,3.0000
partsrunner-shop,2018-03-31,28,1827.55,340.60,0.186370,65.269643,3.0714
partsrunner-shop,2018-04-01,32,3137.74,577.16,0.183941,98.054375,4.5938
partsrunner-shop,2018-04-02,40,2126.58,355.83,0.167325,53.164500,2.7250
partsrunner-shop,2018-04-03,63,5457.31,1022.61,0.187384,86.623968,3.3810
partsrunner-shop,2018-04-04,72,5849.99,1051.76,0.179788,81.249861,3.3472
partsrunner-shop,2018-04-05,44,4398.19,789.04,0.179401,99.958864,4.0455
partsrunner-shop,2018-04-06,39,3009.72,521.81,0.173375,77.172308,3.5897
partsrunner-shop,2018-04-07,35,2907.89,405.55,0.139465,83.082571,3.1143
partsrunner-shop,2018-04-08,38,3080.49,528.65,0.171612,81.065526,3.3684
partsrunner-shop,2018-04-09,72,5491.76,845.96,0.154042,76.274444,3.4306
partsrunner-shop,2018-04-10,75,7079.91,1331.16,0.188019,94.398800,3.6267
partsrunner-shop,2018-04-11,54,4453.94,847.22,0.190218,82.480370,3.2037
partsrunner-shop,2018-04-12,37,2827.87,227.98,0.080619,76.428919,3.0000
partsrunner-shop,2018-04-13,45,4632.86,805.05,0.173770,102.952444,2.3778
partsrunner-shop,2018-04-14,27,1391.76,273.92,0.196816,51.546667,2.5185
partsrunner-shop,2018-04-15,55,4764.03,872.10,0.183059,86.618727,3.8909
partsrunner-shop,2018-04-16,76,6288.58,1231.51,0.195833,82.744474,3.1447
partsrunner-shop,2018-04-17,56,5163.07,1020.49,0.197652,92.197679,3.4821
partsrunner-shop,2018-04-18,50,4689.81,934.34,0.199228,93.796200,2.9600
partsrunner-shop,2018-04-19,43,3414.19,712.68,0.208741,79.399767,3.2791
partsrunner-shop,2018-04-20,27,1727.58,328.06,0.189896,63.984444,2.2963
partsrunner-shop,2018-04-21,19,1259.36,253.71,0.201459,66.282105,2.6316
partsrunner-shop,2018-04-22,38,2758.34,514.76,0.186619,72.587895,2.9737
partsrunner-shop,2018-04-23,60,5705.66,1106.44,0.193920,95.094333,2.7333
partsrunner-shop,2018-04-24,60,4723.94,945.86,0.200227,78.732333,3.2500
partsrunner-shop,2018-04-25,70,6481.69,1159.74,0.178926,92.595571,3.3143
partsrunner-shop,2018-04-26,42,2686.07,542.39,0.201927,63.954048,2.4286
partsrunner-shop,2018-04-27,31,2097.32,390.66,0.186266,67.655484,2.6774
partsrunner-shop,2018-04-28,12,712.86,141.05,0.197865,59.405000,3.0000
partsrunner-shop,2018-04-29,27,2711.49,536.33,0.197799,100.425556,4.1111
partsrunner-shop,2018-04-30,37,3344.12,675.90,0.202116,90.381622,2.7568
partsrunner-shop,2018-05-01,38,2385.44,409.01,0.171461,62.774737,2.8158
partsrunner-shop,2018-05-02,39,3093.34,652.01,0.210779,79.316410,3.1282
partsrunner-shop,2018-05-03,53,3805.91,754.78,0.198318,71.809623,3.0189
partsrunner-shop,2018-05-04,30,2148.94,375.06,0.174533,71.631333,3.0667
partsrunner-shop,2018-05-05,20,1021.34,209.07,0.204702,51.067000,1.9500
partsrunner-shop,2018-05-06,30,2462.67,459.07,0.186411,82.089000,3.9667
partsrunner-shop,2018-05-07,48,3920.20,403.38,0.102898,81.670833,2.9792
partsrunner-shop,2018-05-08,29,2011.53,396.29,0.197009,69.363103,2.4483
partsrunner-shop,2018-05-09,22,1224.40,159.59,0.130341,55.654545,2.3182
partsrunner-shop,2018-05-10,23,1470.48,304.87,0.207327,63.933913,2.3913
partsrunner-shop,2018-05-11,41,2724.38,541.68,0.198827,66.448293,2.5122
partsrunner-shop,2018-05-12,21,1521.00,272.42,0.179106,72.428571,2.9524
partsrunner-shop,2018-05-13,27,1873.50,257.23,0.137299,69.388889,3.8889
partsrunner-shop,2018-05-14,44,3199.19,592.72,0.185272,72.708864,2.3864
partsrunner-shop,2018-05-15,40,3180.39,659.14,0.207251,79.509750,3.1500
partsrunner-shop,2018-05-16,32,2224.37,303.16,0.136290,69.511563,2.0938
partsrunner-shop,2018-05-17,22,1664.00,133.70,0.080349,75.636364,2.2727
partsrunner-shop,2018-05-18,19,1717.04,395.64,0.230420,90.370526,2.1053
partsrunner-shop,2018-05-19,10,542.52,114.98,0.211937,54.252000,2.5000
partsrunner-shop,2018-05-20,10,629.40,131.96,0.209660,62.940000,3.0000
partsrunner-shop,2018-05-21,20,1246.28,261.14,0.209536,62.314000,2.0500
partsrunner-shop,2018-05-22,36,2235.95,415.38,0.185773,62.109722,2.9167
partsrunner-shop,2018-05-23,28,2008.13,414.38,0.206351,71.718929,2.4286
partsrunner-shop,2018-05-24,13,1037.18,114.50,0.110395,79.783077,3.1538
partsrunner-shop,2018-05-25,1,25.13,4.84,0.192598,25.130000,1.0000
partsrunner-shop,2018-05-28,1,19.26,3.72,0.193146,19.260000,1.0000
partsrunner-shop,2018-05-29,1,25.13,4.84,0.192598,25.130000,1.0000
partsrunner-shop,2018-06-05,2,43.53,17.20,0.395130,21.765000,1.0000
partsrunner-shop,2018-06-08,1,25.13,4.84,0.192598,25.130000,1.0000
partsrunner-shop,2018-06-11,1,25.13,4.84,0.192598,25.130000,1.0000
partsrunner-shop,2018-06-19,2,193.71,49.98,0.258015,96.855000,1.0000
partsrunner-shop,2018-06-25,1,9.89,1.94,0.196158,9.890000,1.0000
partsrunner-shop,2018-07-03,1,25.13,4.84,0.192598,25.130000,1.0000
partsrunner-shop,2018-07-13,1,33.01,7.81,0.236595,33.010000,1.0000
partsrunner-shop,2018-07-20,1,8.56,-0.40,-0.046729,8.560000,1.0000
partsrunner-shop,2018-07-23,1,20.92,5.87,0.280593,20.920000,1.0000
partsrunner-shop,2018-08-17,1,23.45,8.03,0.342431,23.450000,1.0000
partsrunner-shop,2018-08-27,1,27.65,5.76,0.208318,27.650000,1.0000
partsrunner-shop,2018-08-29,1,31.09,7.84,0.252171,31.090000,1.0000
partsrunner-shop,2018-09-03,1,27.65,5.76,0.208318,27.650000,1.0000
partsrunner-shop,2018-09-05,1,33.53,10.61,0.316433,33.530000,1.0000
partsrunner-shop,2018-09-14,1,31.09,7.84,0.252171,31.090000,1.0000
partsrunner-shop,2018-09-20,1,184.92,64.30,0.347718,184.920000,1.0000
partsrunner-shop,2018-10-16,1,33.53,9.25,0.275872,33.530000,1.0000
partsrunner-shop,2018-10-19,1,66.47,23.47,0.353092,66.470000,1.0000
partsrunner-shop,2018-11-05,1,36.05,13.00,0.360610,36.050000,1.0000
partsrunner-shop,2018-11-19,1,266.85,97.92,0.366948,266.850000,1.0000
partsrunner-ebay,2018-01-01,52,2991.31,968.93,0.323915,57.525192,1.0385
partsrunner-ebay,2018-01-02,164,10973.83,4354.98,0.396851,66.913598,1.1098
partsrunner-ebay,2018-01-03,98,5543.24,2141.07,0.386249,56.563673,1.0816
partsrunner-ebay,2018-01-04,93,6174.31,1913.89,0.309976,66.390430,1.0645
partsrunner-ebay,2018-01-05,75,4263.76,1447.47,0.339482,56.850133,1.1200
partsrunner-ebay,2018-01-06,60,3595.11,1300.91,0.361855,59.918500,1.0833
partsrunner-ebay,2018-01-07,75,3630.67,1226.67,0.337863,48.408933,1.1067
partsrunner-ebay,2018-01-08,110,6962.04,2117.01,0.304079,63.291273,1.0909
partsrunner-ebay,2018-01-09,90,4971.44,1562.53,0.314301,55.238222,1.0778
partsrunner-ebay,2018-01-10,94,5227.94,1805.40,0.345337,55.616383,1.0745
partsrunner-ebay,2018-01-11,82,4647.24,1496.09,0.321931,56.673659,1.0732
partsrunner-ebay,2018-01-12,61,3464.24,1204.90,0.347811,56.790820,1.1311
partsrunner-ebay,2018-01-13,51,2693.28,845.01,0.313748,52.809412,1.0392
partsrunner-ebay,2018-01-14,64,3560.26,1215.20,0.341323,55.629063,1.1094
partsrunner-ebay,2018-01-15,92,4956.97,1663.82,0.335653,53.880109,1.0978
partsrunner-ebay,2018-01-16,114,6151.32,2029.57,0.329941,53.958947,1.0614
partsrunner-ebay,2018-01-17,84,4512.37,1616.87,0.358319,53.718690,1.0476
partsrunner-ebay,2018-01-18,72,5437.30,2673.18,0.491637,75.518056,1.1944
partsrunner-ebay,2018-01-19,59,3085.75,982.45,0.318383,52.300847,1.0508
partsrunner-ebay,2018-01-20,62,2761.15,931.01,0.337182,44.534677,1.1129
partsrunner-ebay,2018-01-21,62,3663.80,1271.60,0.347071,59.093548,1.1452
partsrunner-ebay,2018-01-22,83,5020.34,1783.82,0.355319,60.486024,1.1325
partsrunner-ebay,2018-01-23,103,6096.21,2114.46,0.346848,59.186505,1.0874
partsrunner-ebay,2018-01-24,72,3649.56,1137.31,0.311629,50.688333,1.0139
partsrunner-ebay,2018-01-25,69,4098.73,1393.00,0.339861,59.401884,1.0580
partsrunner-ebay,2018-01-26,72,5335.10,2323.84,0.435576,74.098611,1.1389
partsrunner-ebay,2018-01-27,63,3066.94,1023.82,0.333825,48.681587,1.0317
partsrunner-ebay,2018-01-28,68,3878.54,1386.01,0.357354,57.037353,1.1618
partsrunner-ebay,2018-01-29,88,5146.03,1822.91,0.354236,58.477614,1.1250
partsrunner-ebay,2018-01-30,101,5695.62,2059.68,0.361625,56.392277,1.1089
partsrunner-ebay,2018-01-31,87,4973.58,1667.07,0.335185,57.167586,1.1149
partsrunner-ebay,2018-02-01,94,5702.15,2138.63,0.375057,60.661170,1.1277
partsrunner-ebay,2018-02-02,49,2963.93,935.43,0.315605,60.488367,1.1020
partsrunner-ebay,2018-02-03,67,4676.57,1890.46,0.404241,69.799552,1.1940
partsrunner-ebay,2018-02-04,68,3800.92,1357.92,0.357261,55.895882,1.1324
partsrunner-ebay,2018-02-05,109,6760.67,2580.79,0.381736,62.024495,1.1927
partsrunner-ebay,2018-02-06,83,5000.81,1687.62,0.337469,60.250723,1.1084
partsrunner-ebay,2018-02-07,86,4054.63,1287.26,0.317479,47.146860,1.0698
partsrunner-ebay,2018-02-08,75,5317.38,2372.03,0.446090,70.898400,1.1467
partsrunner-ebay,2018-02-09,53,2843.67,974.10,0.342550,53.654151,1.0943
partsrunner-ebay,2018-02-10,48,2726.90,869.20,0.318750,56.810417,1.0833
partsrunner-ebay,2018-02-11,59,4111.14,1819.09,0.442478,69.680339,1.2203
partsrunner-ebay,2018-02-12,76,5418.93,2232.61,0.412002,71.301711,1.1053
partsrunner-ebay,2018-02-13,91,6096.63,2152.16,0.353008,66.995934,1.0879
partsrunner-ebay,2018-02-14,84,6237.69,2571.29,0.412218,74.258214,1.2143
partsrunner-ebay,2018-02-15,62,3626.73,1346.52,0.371277,58.495645,1.0645
partsrunner-ebay,2018-02-16,51,3179.72,1096.74,0.344917,62.347451,1.0980
partsrunner-ebay,2018-02-17,50,2387.42,795.08,0.333029,47.748400,1.0600
partsrunner-ebay,2018-02-18,81,4034.76,1467.58,0.363734,49.811852,1.0864
partsrunner-ebay,2018-02-19,92,6271.39,2342.30,0.373490,68.167283,1.0978
partsrunner-ebay,2018-02-20,85,4626.98,1928.77,0.416853,54.435059,1.0941
partsrunner-ebay,2018-02-21,87,4764.31,1742.44,0.365728,54.762184,1.1034
partsrunner-ebay,2018-02-22,90,5437.37,1915.11,0.352213,60.415222,1.0667
partsrunner-ebay,2018-02-23,57,4190.59,1707.97,0.407573,73.519123,1.1228
partsrunner-ebay,2018-02-24,60,3011.29,1097.03,0.364306,50.188167,1.0833
partsrunner-ebay,2018-02-25,78,4222.89,1839.61,0.435628,54.139615,1.1026
partsrunner-ebay,2018-02-26,94,5350.62,2157.74,0.403269,56.921489,1.1383
partsrunner-ebay,2018-02-27,93,4993.98,1642.92,0.328980,53.698710,1.0538
partsrunner-ebay,2018-02-28,77,3999.99,1318.54,0.329636,51.947922,1.0260
partsrunner-ebay,2018-03-01,57,3827.53,1564.21,0.408673,67.149649,1.1228
partsrunner-ebay,2018-03-02,68,3742.25,1132.68,0.302674,55.033088,1.0735
partsrunner-ebay,2018-03-03,54,2595.39,833.74,0.321239,48.062778,1.0926
partsrunner-ebay,2018-03-04,2,113.43,33.34,0.293926,56.715000,1.0000
partsrunner-ebay,2018-03-05,99,6385.00,2502.80,0.391981,64.494949,1.1616
partsrunner-ebay,2018-03-06,105,6519.86,2371.98,0.363808,62.093905,1.1238
partsrunner-ebay,2018-03-07,89,4771.28,1808.85,0.379112,53.609888,1.1124
partsrunner-ebay,2018-03-08,78,4150.46,1418.81,0.341844,53.211026,1.0769
partsrunner-ebay,2018-03-09,80,4514.35,1631.90,0.361492,56.429375,1.1000
partsrunner-ebay,2018-03-10,62,3055.38,1227.21,0.401655,49.280323,1.1452
partsrunner-ebay,2018-03-11,72,3045.45,1070.58,0.351534,42.297917,1.0972
partsrunner-ebay,2018-03-12,109,5987.44,1926.58,0.321770,54.930642,1.0734
partsrunner-ebay,2018-03-13,95,4775.36,1821.76,0.381492,50.266947,1.1263
partsrunner-ebay,2018-03-14,88,4628.17,1620.41,0.350119,52.592841,1.0795
partsrunner-ebay,2018-03-15,86,4950.20,1825.31,0.368735,57.560465,1.1395
partsrunner-ebay,2018-03-16,56,4229.81,1219.78,0.288377,75.532321,1.0357
partsrunner-ebay,2018-03-17,39,2149.33,853.15,0.396938,55.111026,1.1282
partsrunner-ebay,2018-03-18,89,4213.10,1372.43,0.325753,47.338202,1.0674
partsrunner-ebay,2018-03-19,82,4691.53,1696.23,0.361552,57.213780,1.0488
partsrunner-ebay,2018-03-20,87,5422.75,2412.13,0.444817,62.330460,1.1494
partsrunner-ebay,2018-03-21,88,4659.62,1550.71,0.332798,52.950227,1.0909
partsrunner-ebay,2018-03-22,74,4717.39,1777.76,0.376852,63.748514,1.0811
partsrunner-ebay,2018-03-23,61,3608.10,1290.91,0.357781,59.149180,1.0820
partsrunner-ebay,2018-03-24,74,3542.37,1077.79,0.304257,47.869865,1.0676
partsrunner-ebay,2018-03-25,100,4617.73,1425.62,0.308727,46.177300,1.0800
partsrunner-ebay,2018-03-26,106,5953.58,1918.68,0.322273,56.165849,1.0660
partsrunner-ebay,2018-03-27,104,5631.36,2004.30,0.355918,54.147692,1.0769
partsrunner-ebay,2018-03-28,86,3837.48,1430.00,0.372640,44.621860,1.1163
partsrunner-ebay,2018-03-29,62,3890.78,1418.25,0.364516,62.754516,1.1774
partsrunner-ebay,2018-03-30,54,2925.86,966.61,0.330368,54.182593,1.0926
partsrunner-ebay,2018-03-31,70,3344.33,1289.12,0.385464,47.776143,1.2000
partsrunner-ebay,2018-04-01,63,3021.36,982.69,0.325248,47.958095,1.0794
partsrunner-ebay,2018-04-02,79,4959.15,2277.12,0.459175,62.774051,1.1519
partsrunner-ebay,2018-04-03,131,9930.69,5040.29,0.507547,75.806794,1.1450
partsrunner-ebay,2018-04-04,114,7129.12,2784.50,0.390581,62.536140,1.1140
partsrunner-ebay,2018-04-05,100,6255.57,2495.50,0.398924,62.555700,1.1200
partsrunner-ebay,2018-04-06,69,3752.37,1153.96,0.307528,54.382174,1.0580
partsrunner-ebay,2018-04-07,58,2919.70,753.64,0.258122,50.339655,1.0345
partsrunner-ebay,2018-04-08,85,4310.16,1336.88,0.310169,50.707765,1.0588
partsrunner-ebay,2018-04-09,118,8718.81,4391.38,0.503667,73.888220,1.1356
partsrunner-ebay,2018-04-10,97,5615.96,2172.73,0.386885,57.896495,1.0928
partsrunner-ebay,2018-04-11,91,5086.77,1857.60,0.365183,55.898571,1.1319
partsrunner-ebay,2018-04-12,84,4196.37,1300.77,0.309975,49.956786,1.1071
partsrunner-ebay,2018-04-13,63,3730.95,1436.48,0.385017,59.221429,1.1270
partsrunner-ebay,2018-04-14,63,3525.93,1331.83,0.377724,55.967143,1.0952
partsrunner-ebay,2018-04-15,89,3895.04,1392.15,0.357416,43.764494,1.0899
partsrunner-ebay,2018-04-16,117,5498.43,1837.47,0.334181,46.995128,1.0855
partsrunner-ebay,2018-04-17,111,7079.89,2687.17,0.379550,63.782793,1.1261
partsrunner-ebay,2018-04-18,114,6714.90,2204.05,0.328233,58.902632,1.0702
partsrunner-ebay,2018-04-19,98,5353.57,1810.12,0.338115,54.628265,1.1020
partsrunner-ebay,2018-04-20,65,4579.27,2134.32,0.466083,70.450308,1.1846
partsrunner-ebay,2018-04-21,49,2574.65,912.92,0.354580,52.543878,1.1633
partsrunner-ebay,2018-04-22,97,4598.29,1548.91,0.336845,47.405052,1.1134
partsrunner-ebay,2018-04-23,142,8340.78,3325.71,0.398729,58.737887,1.1127
partsrunner-ebay,2018-04-24,88,5682.48,2123.33,0.373663,64.573636,1.1136
partsrunner-ebay,2018-04-25,105,6269.38,2416.35,0.385421,59.708381,1.1143
partsrunner-ebay,2018-04-26,103,5494.63,1705.78,0.310445,53.345922,1.0583
partsrunner-ebay,2018-04-27,82,4874.28,1854.71,0.380510,59.442439,1.1220
partsrunner-ebay,2018-04-28,69,2594.53,923.23,0.355837,37.601884,1.0725
partsrunner-ebay,2018-04-29,98,4385.57,1408.31,0.321124,44.750714,1.0612
partsrunner-ebay,2018-04-30,120,6962.40,2543.86,0.365371,58.020000,1.0833
partsrunner-ebay,2018-05-01,114,5674.16,1853.21,0.326605,49.773333,1.0614
partsrunner-ebay,2018-05-02,130,7184.70,2303.52,0.320615,55.266923,1.0769
partsrunner-ebay,2018-05-03,116,5853.44,1954.79,0.333956,50.460690,1.0776
partsrunner-ebay,2018-05-04,90,4302.23,1557.24,0.361961,47.802556,1.0444
partsrunner-ebay,2018-05-05,85,3525.21,1264.93,0.358824,41.473059,1.0706
partsrunner-ebay,2018-05-06,106,5093.67,1830.44,0.359356,48.053491,1.1415
partsrunner-ebay,2018-05-07,153,9259.96,3309.19,0.357365,60.522614,1.1046
partsrunner-ebay,2018-05-08,103,6425.58,2134.46,0.332182,62.384272,1.0971
partsrunner-ebay,2018-05-09,73,4078.53,1454.01,0.356503,55.870274,1.1507
partsrunner-ebay,2018-05-10,71,4103.41,1668.65,0.406650,57.794507,1.1831
partsrunner-ebay,2018-05-11,72,3630.00,1131.08,0.311592,50.416667,1.0833
partsrunner-ebay,2018-05-12,60,2973.99,1269.26,0.426787,49.566500,1.1333
partsrunner-ebay,2018-05-13,88,4849.52,1783.26,0.367719,55.108182,1.1023
partsrunner-ebay,2018-05-14,117,7535.17,3090.68,0.410167,64.403162,1.0855
partsrunner-ebay,2018-05-15,117,7217.12,2438.88,0.337930,61.684786,1.1368
partsrunner-ebay,2018-05-16,114,7382.50,2788.15,0.377670,64.758772,1.1667
partsrunner-ebay,2018-05-17,67,5606.01,2693.19,0.480411,83.671791,1.1791
partsrunner-ebay,2018-05-18,65,4882.27,1971.57,0.403822,75.111846,1.1077
partsrunner-ebay,2018-05-19,44,2527.73,851.64,0.336919,57.448409,1.0909
partsrunner-ebay,2018-05-20,62,3975.54,1279.47,0.321836,64.121613,1.0806
partsrunner-ebay,2018-05-21,71,3293.13,1121.54,0.340570,46.382113,1.0845
partsrunner-ebay,2018-05-22,119,6825.51,2683.98,0.393228,57.357227,1.1429
partsrunner-ebay,2018-05-23,113,5597.30,1913.11,0.341792,49.533628,1.0796
partsrunner-ebay,2018-05-24,89,5170.53,1898.86,0.367247,58.095843,1.0787
partsrunner-ebay,2018-05-25,67,3446.39,1117.68,0.324305,51.438657,1.0597
partsrunner-ebay,2018-05-26,62,3350.50,1286.86,0.384080,54.040323,1.0968
partsrunner-ebay,2018-05-27,91,5528.68,2193.58,0.396764,60.754725,1.1209
partsrunner-ebay,2018-05-28,105,4924.62,1587.53,0.322366,46.901143,1.0476
partsrunner-ebay,2018-05-29,111,6707.44,2296.78,0.342423,60.427387,1.0901
partsrunner-ebay,2018-05-30,102,5484.19,1916.78,0.349510,53.766569,1.0882
partsrunner-ebay,2018-05-31,83,6150.80,2671.64,0.434357,74.106024,1.1205
partsrunner-ebay,2018-06-01,87,5477.32,1758.25,0.321006,62.957701,1.1264
partsrunner-ebay,2018-06-02,60,3471.54,1335.27,0.384633,57.859000,1.1000
partsrunner-ebay,2018-06-03,61,3053.42,1163.58,0.381074,50.056066,1.0984
partsrunner-ebay,2018-06-04,123,9022.95,3170.71,0.351405,73.357317,1.1220
partsrunner-ebay,2018-06-05,120,8115.05,3437.23,0.423562,67.625417,1.1000
partsrunner-ebay,2018-06-06,118,7743.09,3383.14,0.436924,65.619407,1.0932
partsrunner-ebay,2018-06-07,100,5720.51,1966.98,0.343847,57.205100,1.1100
partsrunner-ebay,2018-06-08,71,5068.02,2220.55,0.438149,71.380563,1.0986
partsrunner-ebay,2018-06-09,51,2734.31,924.44,0.338089,53.613922,1.0784
partsrunner-ebay,2018-06-10,79,3749.51,1236.09,0.329667,47.462152,1.0380
partsrunner-ebay,2018-06-11,105,5730.97,1816.07,0.316887,54.580667,1.0571
